                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.1150  24.6740  0.21846E+01  0.22475E+01  0.39393E-04  0.22363E+01  0.21705E+01  0.39439E-04  0.21584E+01
   10.5890   3.1150  24.6840  0.21778E+01  0.22402E+01  0.38975E-04  0.22290E+01  0.21634E+01  0.39021E-04  0.21513E+01
   10.5890   3.1150  24.6940  0.21710E+01  0.22330E+01  0.38562E-04  0.22218E+01  0.21563E+01  0.38607E-04  0.21443E+01
   10.5890   3.1150  24.7040  0.21642E+01  0.22262E+01  0.38155E-04  0.22151E+01  0.21497E+01  0.38199E-04  0.21377E+01
   10.5890   3.1150  24.7140  0.21574E+01  0.22189E+01  0.37749E-04  0.22079E+01  0.21426E+01  0.37792E-04  0.21307E+01
   10.5890   3.1150  24.7240  0.21507E+01  0.22116E+01  0.37348E-04  0.22007E+01  0.21355E+01  0.37391E-04  0.21237E+01
   10.5890   3.1150  24.7340  0.21439E+01  0.22044E+01  0.36951E-04  0.21935E+01  0.21285E+01  0.36993E-04  0.21167E+01
   10.5890   3.1150  24.7440  0.21372E+01  0.21972E+01  0.36558E-04  0.21863E+01  0.21215E+01  0.36600E-04  0.21098E+01
   10.5890   3.1150  24.7540  0.21305E+01  0.21900E+01  0.36170E-04  0.21792E+01  0.21145E+01  0.36211E-04  0.21028E+01
   10.5890   3.1150  24.7640  0.21238E+01  0.21829E+01  0.35785E-04  0.21721E+01  0.21075E+01  0.35825E-04  0.20959E+01
   10.5890   3.1150  24.7740  0.21172E+01  0.21757E+01  0.35403E-04  0.21650E+01  0.21005E+01  0.35443E-04  0.20890E+01
   10.5890   3.1150  24.7840  0.21105E+01  0.21685E+01  0.35026E-04  0.21579E+01  0.20935E+01  0.35065E-04  0.20820E+01
   10.5890   3.1150  24.7940  0.21039E+01  0.21615E+01  0.34653E-04  0.21508E+01  0.20866E+01  0.34691E-04  0.20752E+01
   10.5890   3.1150  24.8040  0.20973E+01  0.21544E+01  0.34283E-04  0.21439E+01  0.20798E+01  0.34321E-04  0.20684E+01
   10.5890   3.1150  24.8140  0.20907E+01  0.21471E+01  0.33917E-04  0.21365E+01  0.20726E+01  0.33955E-04  0.20613E+01
   10.5890   3.1150  24.8240  0.20841E+01  0.21400E+01  0.33555E-04  0.21295E+01  0.20657E+01  0.33592E-04  0.20544E+01
   10.5890   3.1150  24.8340  0.20776E+01  0.21330E+01  0.33196E-04  0.21226E+01  0.20589E+01  0.33233E-04  0.20477E+01
   10.5890   3.1150  24.8440  0.20710E+01  0.21261E+01  0.32841E-04  0.21157E+01  0.20521E+01  0.32877E-04  0.20410E+01
   10.5890   3.1150  24.8540  0.20645E+01  0.21191E+01  0.32490E-04  0.21088E+01  0.20454E+01  0.32525E-04  0.20342E+01
   10.5890   3.1150  24.8640  0.20580E+01  0.21122E+01  0.32142E-04  0.21019E+01  0.20386E+01  0.32177E-04  0.20275E+01
   10.5890   3.1150  24.8740  0.20515E+01  0.21053E+01  0.31798E-04  0.20950E+01  0.20319E+01  0.31832E-04  0.20209E+01
   10.5890   3.1150  24.8840  0.20451E+01  0.20984E+01  0.31457E-04  0.20882E+01  0.20252E+01  0.31491E-04  0.20142E+01
   10.5890   3.1150  24.8940  0.20386E+01  0.20915E+01  0.31120E-04  0.20814E+01  0.20185E+01  0.31153E-04  0.20076E+01
   10.5890   3.1150  24.9040  0.20322E+01  0.20847E+01  0.30786E-04  0.20746E+01  0.20118E+01  0.30819E-04  0.20009E+01
   10.5890   3.1150  24.9140  0.20257E+01  0.20778E+01  0.30456E-04  0.20678E+01  0.20051E+01  0.30488E-04  0.19943E+01
   10.5890   3.1150  24.9240  0.20193E+01  0.20710E+01  0.30128E-04  0.20610E+01  0.19985E+01  0.30160E-04  0.19878E+01
   10.5890   3.1150  24.9340  0.20130E+01  0.20642E+01  0.29805E-04  0.20543E+01  0.19919E+01  0.29836E-04  0.19812E+01
   10.5890   3.1150  24.9440  0.20066E+01  0.20575E+01  0.29484E-04  0.20476E+01  0.19853E+01  0.29515E-04  0.19747E+01
   10.5890   3.1150  24.9540  0.20003E+01  0.20507E+01  0.29167E-04  0.20408E+01  0.19788E+01  0.29197E-04  0.19682E+01
   10.5890   3.1150  24.9640  0.19939E+01  0.20439E+01  0.28853E-04  0.20341E+01  0.19721E+01  0.28883E-04  0.19616E+01
   10.5890   3.1150  24.9740  0.19876E+01  0.20372E+01  0.28542E-04  0.20274E+01  0.19656E+01  0.28572E-04  0.19551E+01
   10.5890   3.1150  24.9840  0.19813E+01  0.20305E+01  0.28234E-04  0.20208E+01  0.19590E+01  0.28264E-04  0.19486E+01
   10.5890   3.1150  24.9940  0.19750E+01  0.20238E+01  0.27930E-04  0.20141E+01  0.19525E+01  0.27959E-04  0.19421E+01
   10.5890   3.1150  25.0040  0.19688E+01  0.20171E+01  0.27628E-04  0.20075E+01  0.19460E+01  0.27657E-04  0.19357E+01
   10.5890   3.1150  25.0140  0.19625E+01  0.20105E+01  0.27331E-04  0.20009E+01  0.19396E+01  0.27359E-04  0.19292E+01
   10.5890   3.1150  25.0240  0.19563E+01  0.20038E+01  0.27035E-04  0.19943E+01  0.19331E+01  0.27063E-04  0.19228E+01
   10.5890   3.1150  25.0340  0.19501E+01  0.19972E+01  0.26743E-04  0.19877E+01  0.19267E+01  0.26770E-04  0.19164E+01
   10.5890   3.1150  25.0440  0.19439E+01  0.19907E+01  0.26454E-04  0.19812E+01  0.19203E+01  0.26481E-04  0.19101E+01
   10.5890   3.1150  25.0540  0.19377E+01  0.19841E+01  0.26168E-04  0.19747E+01  0.19139E+01  0.26194E-04  0.19038E+01
   10.5890   3.1150  25.0640  0.19315E+01  0.19775E+01  0.25885E-04  0.19682E+01  0.19075E+01  0.25911E-04  0.18974E+01
   10.5890   3.1150  25.0740  0.19254E+01  0.19710E+01  0.25604E-04  0.19617E+01  0.19011E+01  0.25630E-04  0.18911E+01
   10.5890   3.1150  25.0840  0.19193E+01  0.19644E+01  0.25327E-04  0.19552E+01  0.18947E+01  0.25352E-04  0.18847E+01
   10.5890   3.1150  25.0940  0.19132E+01  0.19579E+01  0.25052E-04  0.19487E+01  0.18884E+01  0.25077E-04  0.18785E+01
   10.5890   3.1150  25.1040  0.19071E+01  0.19514E+01  0.24781E-04  0.19423E+01  0.18821E+01  0.24805E-04  0.18722E+01
   10.5890   3.1150  25.1140  0.19010E+01  0.19450E+01  0.24510E-04  0.19358E+01  0.18758E+01  0.24534E-04  0.18660E+01
   10.5890   3.1150  25.1240  0.18949E+01  0.19385E+01  0.24246E-04  0.19294E+01  0.18695E+01  0.24269E-04  0.18597E+01
   10.5890   3.1150  25.1340  0.18889E+01  0.19321E+01  0.23983E-04  0.19231E+01  0.18633E+01  0.24006E-04  0.18535E+01
   10.5890   3.1150  25.1440  0.18828E+01  0.19257E+01  0.23722E-04  0.19167E+01  0.18571E+01  0.23745E-04  0.18474E+01
   10.5890   3.1150  25.1540  0.18768E+01  0.19193E+01  0.23464E-04  0.19104E+01  0.18509E+01  0.23487E-04  0.18412E+01
   10.5890   3.1150  25.1640  0.18708E+01  0.19130E+01  0.23209E-04  0.19040E+01  0.18447E+01  0.23231E-04  0.18350E+01
   10.5890   3.1150  25.1740  0.18648E+01  0.19067E+01  0.22956E-04  0.18978E+01  0.18385E+01  0.22978E-04  0.18290E+01
   10.5890   3.1150  25.1840  0.18589E+01  0.19003E+01  0.22706E-04  0.18915E+01  0.18324E+01  0.22728E-04  0.18228E+01
   10.5890   3.1150  25.1940  0.18529E+01  0.18940E+01  0.22459E-04  0.18852E+01  0.18262E+01  0.22480E-04  0.18167E+01
   10.5890   3.1150  25.2040  0.18470E+01  0.18875E+01  0.22214E-04  0.18788E+01  0.18199E+01  0.22235E-04  0.18105E+01
   10.5890   3.1150  25.2140  0.18411E+01  0.18813E+01  0.21972E-04  0.18726E+01  0.18138E+01  0.21993E-04  0.18044E+01
   10.5890   3.1150  25.2240  0.18352E+01  0.18750E+01  0.21733E-04  0.18663E+01  0.18077E+01  0.21753E-04  0.17984E+01
   10.5890   3.1150  25.2340  0.18293E+01  0.18688E+01  0.21496E-04  0.18601E+01  0.18017E+01  0.21515E-04  0.17924E+01
   10.5890   3.1150  25.2440  0.18234E+01  0.18626E+01  0.21261E-04  0.18540E+01  0.17956E+01  0.21281E-04  0.17864E+01
   10.5890   3.1150  25.2540  0.18176E+01  0.18564E+01  0.21029E-04  0.18478E+01  0.17896E+01  0.21048E-04  0.17804E+01
   10.5890   3.1150  25.2640  0.18117E+01  0.18502E+01  0.20799E-04  0.18417E+01  0.17836E+01  0.20818E-04  0.17745E+01
   10.5890   3.1150  25.2740  0.18059E+01  0.18446E+01  0.20572E-04  0.18361E+01  0.17782E+01  0.20590E-04  0.17691E+01
   10.5890   3.1150  25.2840  0.18001E+01  0.18386E+01  0.20346E-04  0.18302E+01  0.17723E+01  0.20365E-04  0.17632E+01
   10.5890   3.1150  25.2940  0.17943E+01  0.18317E+01  0.20124E-04  0.18233E+01  0.17657E+01  0.20142E-04  0.17566E+01
   10.5890   3.1150  25.3040  0.17886E+01  0.18256E+01  0.19904E-04  0.18173E+01  0.17597E+01  0.19922E-04  0.17507E+01
   10.5890   3.1150  25.3140  0.17828E+01  0.18195E+01  0.19686E-04  0.18112E+01  0.17538E+01  0.19703E-04  0.17448E+01
   10.5890   3.1150  25.3240  0.17771E+01  0.18135E+01  0.19469E-04  0.18052E+01  0.17479E+01  0.19487E-04  0.17390E+01
   10.5890   3.1150  25.3340  0.17713E+01  0.18074E+01  0.19257E-04  0.17991E+01  0.17420E+01  0.19274E-04  0.17331E+01
   10.5890   3.1150  25.3440  0.17656E+01  0.18013E+01  0.19046E-04  0.17931E+01  0.17360E+01  0.19063E-04  0.17272E+01
   10.5890   3.1150  25.3540  0.17599E+01  0.17958E+01  0.18837E-04  0.17876E+01  0.17307E+01  0.18853E-04  0.17219E+01
   10.5890   3.1150  25.3640  0.17543E+01  0.17897E+01  0.18630E-04  0.17816E+01  0.17248E+01  0.18647E-04  0.17160E+01
   10.5890   3.1150  25.3740  0.17486E+01  0.17837E+01  0.18426E-04  0.17756E+01  0.17189E+01  0.18442E-04  0.17102E+01
   10.5890   3.1150  25.3840  0.17429E+01  0.17776E+01  0.18223E-04  0.17696E+01  0.17131E+01  0.18239E-04  0.17044E+01
   10.5890   3.1150  25.3940  0.17373E+01  0.17717E+01  0.18023E-04  0.17637E+01  0.17072E+01  0.18039E-04  0.16986E+01
   10.5890   3.1150  25.4040  0.17317E+01  0.17657E+01  0.17825E-04  0.17577E+01  0.17014E+01  0.17841E-04  0.16929E+01
   10.5890   3.1150  25.4140  0.17261E+01  0.17598E+01  0.17629E-04  0.17519E+01  0.16957E+01  0.17644E-04  0.16871E+01
   10.5890   3.1150  25.4240  0.17205E+01  0.17539E+01  0.17435E-04  0.17460E+01  0.16899E+01  0.17450E-04  0.16814E+01
   10.5890   3.1150  25.4340  0.17149E+01  0.17479E+01  0.17244E-04  0.17401E+01  0.16842E+01  0.17259E-04  0.16757E+01
   10.5890   3.1150  25.4440  0.17094E+01  0.17421E+01  0.17054E-04  0.17342E+01  0.16785E+01  0.17068E-04  0.16700E+01
   10.5890   3.1150  25.4540  0.17038E+01  0.17359E+01  0.16866E-04  0.17281E+01  0.16724E+01  0.16880E-04  0.16640E+01
   10.5890   3.1150  25.4640  0.16983E+01  0.17300E+01  0.16681E-04  0.17223E+01  0.16668E+01  0.16692E-04  0.16584E+01
   10.5890   3.1150  25.4740  0.16928E+01  0.17242E+01  0.16495E-04  0.17164E+01  0.16610E+01  0.16508E-04  0.16527E+01
   10.5890   3.1150  25.4840  0.16873E+01  0.17184E+01  0.16313E-04  0.17107E+01  0.16554E+01  0.16327E-04  0.16472E+01
   10.5890   3.1150  25.4940  0.16818E+01  0.17126E+01  0.16133E-04  0.17050E+01  0.16498E+01  0.16147E-04  0.16416E+01
   10.5890   3.1150  25.5040  0.16764E+01  0.17068E+01  0.15955E-04  0.16992E+01  0.16442E+01  0.15968E-04  0.16360E+01
   10.5890   3.1150  25.5140  0.16709E+01  0.17010E+01  0.15779E-04  0.16935E+01  0.16386E+01  0.15792E-04  0.16304E+01
   10.5890   3.1150  25.5240  0.16655E+01  0.16953E+01  0.15605E-04  0.16878E+01  0.16330E+01  0.15618E-04  0.16249E+01
   10.5890   3.1150  25.5340  0.16601E+01  0.16896E+01  0.15432E-04  0.16821E+01  0.16274E+01  0.15445E-04  0.16194E+01
   10.5890   3.1150  25.5440  0.16547E+01  0.16839E+01  0.15265E-04  0.16764E+01  0.16219E+01  0.15277E-04  0.16139E+01
   10.5890   3.1150  25.5540  0.16493E+01  0.16782E+01  0.15096E-04  0.16708E+01  0.16164E+01  0.15108E-04  0.16084E+01
   10.5890   3.1150  25.5640  0.16439E+01  0.16725E+01  0.14930E-04  0.16651E+01  0.16108E+01  0.14941E-04  0.16028E+01
   10.5890   3.1150  25.5740  0.16385E+01  0.16668E+01  0.14765E-04  0.16594E+01  0.16053E+01  0.14776E-04  0.15974E+01
   10.5890   3.1150  25.5840  0.16332E+01  0.16612E+01  0.14601E-04  0.16538E+01  0.15998E+01  0.14613E-04  0.15919E+01
   10.5890   3.1150  25.5940  0.16279E+01  0.16556E+01  0.14440E-04  0.16483E+01  0.15944E+01  0.14451E-04  0.15865E+01
   10.5890   3.1150  25.6040  0.16225E+01  0.16500E+01  0.14280E-04  0.16427E+01  0.15889E+01  0.14292E-04  0.15811E+01
   10.5890   3.1150  25.6140  0.16172E+01  0.16444E+01  0.14123E-04  0.16371E+01  0.15835E+01  0.14134E-04  0.15757E+01
   10.5890   3.1150  25.6240  0.16120E+01  0.16388E+01  0.13966E-04  0.16316E+01  0.15781E+01  0.13977E-04  0.15704E+01
   10.5890   3.1150  25.6340  0.16067E+01  0.16332E+01  0.13812E-04  0.16261E+01  0.15727E+01  0.13822E-04  0.15650E+01
   10.5890   3.1150  25.6440  0.16014E+01  0.16278E+01  0.13659E-04  0.16206E+01  0.15672E+01  0.13670E-04  0.15596E+01
   10.5890   3.1150  25.6540  0.15962E+01  0.16222E+01  0.13508E-04  0.16151E+01  0.15620E+01  0.13518E-04  0.15543E+01
   10.5890   3.1150  25.6640  0.15909E+01  0.16167E+01  0.13358E-04  0.16097E+01  0.15566E+01  0.13369E-04  0.15490E+01
   10.5890   3.1150  25.6740  0.15857E+01  0.16112E+01  0.13210E-04  0.16042E+01  0.15513E+01  0.13220E-04  0.15437E+01
   10.5890   3.1150  25.6840  0.15805E+01  0.16058E+01  0.13064E-04  0.15988E+01  0.15460E+01  0.13074E-04  0.15384E+01
   10.5890   3.1150  25.6940  0.15753E+01  0.16003E+01  0.12919E-04  0.15933E+01  0.15406E+01  0.12929E-04  0.15331E+01
   10.5890   3.1150  25.7040  0.15702E+01  0.15948E+01  0.12776E-04  0.15879E+01  0.15354E+01  0.12786E-04  0.15279E+01
   10.5890   3.1150  25.7140  0.15650E+01  0.15894E+01  0.12635E-04  0.15825E+01  0.15301E+01  0.12644E-04  0.15227E+01
   10.5890   3.1150  25.7240  0.15599E+01  0.15840E+01  0.12495E-04  0.15771E+01  0.15248E+01  0.12504E-04  0.15174E+01
   10.5890   3.1150  25.7340  0.15547E+01  0.15786E+01  0.12356E-04  0.15718E+01  0.15196E+01  0.12365E-04  0.15122E+01
   10.5890   3.1150  25.7440  0.15496E+01  0.15731E+01  0.12219E-04  0.15663E+01  0.15143E+01  0.12228E-04  0.15070E+01
   10.5890   3.1150  25.7540  0.15445E+01  0.15678E+01  0.12084E-04  0.15610E+01  0.15091E+01  0.12093E-04  0.15018E+01
   10.5890   3.1150  25.7640  0.15394E+01  0.15624E+01  0.11950E-04  0.15557E+01  0.15039E+01  0.11959E-04  0.14966E+01
   10.5890   3.1150  25.7740  0.15344E+01  0.15571E+01  0.11817E-04  0.15504E+01  0.14987E+01  0.11826E-04  0.14915E+01
   10.5890   3.1150  25.7840  0.15293E+01  0.15517E+01  0.11686E-04  0.15451E+01  0.14935E+01  0.11695E-04  0.14863E+01
   10.5890   3.1150  25.7940  0.15243E+01  0.15465E+01  0.11557E-04  0.15398E+01  0.14884E+01  0.11565E-04  0.14812E+01
   10.5890   3.1150  25.8040  0.15192E+01  0.15412E+01  0.11429E-04  0.15346E+01  0.14833E+01  0.11437E-04  0.14762E+01
   10.5890   3.1150  25.8140  0.15142E+01  0.15360E+01  0.11302E-04  0.15294E+01  0.14782E+01  0.11310E-04  0.14711E+01
   10.5890   3.1150  25.8240  0.15092E+01  0.15307E+01  0.11176E-04  0.15242E+01  0.14731E+01  0.11184E-04  0.14661E+01
   10.5890   3.1150  25.8340  0.15042E+01  0.15255E+01  0.11052E-04  0.15190E+01  0.14681E+01  0.11060E-04  0.14611E+01
   10.5890   3.1150  25.8440  0.14993E+01  0.15202E+01  0.10930E-04  0.15137E+01  0.14629E+01  0.10937E-04  0.14560E+01
   10.5890   3.1150  25.8540  0.14943E+01  0.15150E+01  0.10808E-04  0.15086E+01  0.14579E+01  0.10816E-04  0.14509E+01
   10.5890   3.1150  25.8640  0.14894E+01  0.15098E+01  0.10689E-04  0.15034E+01  0.14529E+01  0.10696E-04  0.14459E+01
   10.5890   3.1150  25.8740  0.14844E+01  0.15046E+01  0.10570E-04  0.14982E+01  0.14478E+01  0.10577E-04  0.14410E+01
   10.5890   3.1150  25.8840  0.14795E+01  0.14995E+01  0.10453E-04  0.14931E+01  0.14428E+01  0.10460E-04  0.14360E+01
   10.5890   3.1150  25.8940  0.14746E+01  0.14943E+01  0.10337E-04  0.14880E+01  0.14378E+01  0.10344E-04  0.14310E+01
   10.5890   3.1150  25.9040  0.14697E+01  0.14892E+01  0.10222E-04  0.14829E+01  0.14328E+01  0.10229E-04  0.14261E+01
   10.5890   3.1150  25.9140  0.14648E+01  0.14840E+01  0.10108E-04  0.14778E+01  0.14278E+01  0.10115E-04  0.14211E+01
   10.5890   3.1150  25.9240  0.14600E+01  0.14789E+01  0.99963E-05  0.14727E+01  0.14229E+01  0.10003E-04  0.14162E+01
   10.5890   3.1150  25.9340  0.14551E+01  0.14738E+01  0.98854E-05  0.14676E+01  0.14179E+01  0.98919E-05  0.14113E+01
   10.5890   3.1150  25.9440  0.14503E+01  0.14688E+01  0.97757E-05  0.14626E+01  0.14130E+01  0.97821E-05  0.14064E+01
   10.5890   3.1150  25.9540  0.14455E+01  0.14636E+01  0.96672E-05  0.14575E+01  0.14080E+01  0.96735E-05  0.14014E+01
   10.5890   3.1150  25.9640  0.14406E+01  0.14586E+01  0.95598E-05  0.14524E+01  0.14031E+01  0.95660E-05  0.13965E+01
   10.5890   3.1150  25.9740  0.14359E+01  0.14535E+01  0.94539E-05  0.14474E+01  0.13982E+01  0.94600E-05  0.13917E+01
   10.5890   3.1150  25.9840  0.14311E+01  0.14485E+01  0.93491E-05  0.14424E+01  0.13933E+01  0.93551E-05  0.13868E+01
   10.5890   3.1150  25.9940  0.14263E+01  0.14434E+01  0.92454E-05  0.14374E+01  0.13884E+01  0.92513E-05  0.13819E+01
   10.5890   3.1150  26.0040  0.14215E+01  0.14384E+01  0.91428E-05  0.14324E+01  0.13836E+01  0.91486E-05  0.13771E+01
   10.5890   3.1150  26.0140  0.14168E+01  0.14328E+01  0.90414E-05  0.14268E+01  0.13781E+01  0.90471E-05  0.13716E+01
   10.5890   3.1150  26.0240  0.14121E+01  0.14279E+01  0.89411E-05  0.14219E+01  0.13733E+01  0.89467E-05  0.13669E+01
   10.5890   3.1150  26.0340  0.14073E+01  0.14229E+01  0.88420E-05  0.14170E+01  0.13685E+01  0.88475E-05  0.13621E+01
   10.5890   3.1150  26.0440  0.14026E+01  0.14180E+01  0.87440E-05  0.14121E+01  0.13637E+01  0.87494E-05  0.13574E+01
   10.5890   3.1150  26.0540  0.13980E+01  0.14131E+01  0.86471E-05  0.14072E+01  0.13590E+01  0.86524E-05  0.13526E+01
   10.5890   3.1150  26.0640  0.13933E+01  0.14082E+01  0.85512E-05  0.14024E+01  0.13542E+01  0.85565E-05  0.13479E+01
   10.5890   3.1150  26.0740  0.13886E+01  0.14033E+01  0.84569E-05  0.13975E+01  0.13495E+01  0.84620E-05  0.13432E+01
   10.5890   3.1150  26.0840  0.13840E+01  0.13990E+01  0.83629E-05  0.13932E+01  0.13453E+01  0.83679E-05  0.13391E+01
   10.5890   3.1150  26.0940  0.13793E+01  0.13942E+01  0.82702E-05  0.13884E+01  0.13406E+01  0.82752E-05  0.13344E+01
   10.5890   3.1150  26.1040  0.13747E+01  0.13894E+01  0.81786E-05  0.13836E+01  0.13359E+01  0.81835E-05  0.13298E+01
   10.5890   3.1150  26.1140  0.13701E+01  0.13846E+01  0.80881E-05  0.13789E+01  0.13313E+01  0.80929E-05  0.13251E+01
   10.5890   3.1150  26.1240  0.13655E+01  0.13798E+01  0.79986E-05  0.13741E+01  0.13266E+01  0.80033E-05  0.13205E+01
   10.5890   3.1150  26.1340  0.13609E+01  0.13749E+01  0.79100E-05  0.13693E+01  0.13220E+01  0.79147E-05  0.13159E+01
   10.5890   3.1150  26.1440  0.13563E+01  0.13702E+01  0.78225E-05  0.13645E+01  0.13174E+01  0.78270E-05  0.13113E+01
   10.5890   3.1150  26.1540  0.13518E+01  0.13654E+01  0.77360E-05  0.13598E+01  0.13128E+01  0.77405E-05  0.13067E+01
   10.5890   3.1150  26.1640  0.13472E+01  0.13606E+01  0.76505E-05  0.13551E+01  0.13082E+01  0.76549E-05  0.13022E+01
   10.5890   3.1150  26.1740  0.13427E+01  0.13559E+01  0.75659E-05  0.13504E+01  0.13036E+01  0.75702E-05  0.12976E+01
   10.5890   3.1150  26.1840  0.13382E+01  0.13512E+01  0.74824E-05  0.13457E+01  0.12990E+01  0.74866E-05  0.12930E+01
   10.5890   3.1150  26.1940  0.13337E+01  0.13465E+01  0.73997E-05  0.13410E+01  0.12945E+01  0.74038E-05  0.12885E+01
   10.5890   3.1150  26.2040  0.13292E+01  0.13418E+01  0.73180E-05  0.13363E+01  0.12899E+01  0.73221E-05  0.12840E+01
   10.5890   3.1150  26.2140  0.13247E+01  0.13371E+01  0.72372E-05  0.13317E+01  0.12853E+01  0.72412E-05  0.12795E+01
   10.5890   3.1150  26.2240  0.13202E+01  0.13324E+01  0.71573E-05  0.13270E+01  0.12808E+01  0.71612E-05  0.12750E+01
   10.5890   3.1150  26.2340  0.13157E+01  0.13278E+01  0.70783E-05  0.13224E+01  0.12763E+01  0.70822E-05  0.12705E+01
   10.5890   3.1150  26.2440  0.13113E+01  0.13231E+01  0.70003E-05  0.13177E+01  0.12717E+01  0.70041E-05  0.12659E+01
   10.5890   3.1150  26.2540  0.13069E+01  0.13184E+01  0.69231E-05  0.13131E+01  0.12672E+01  0.69268E-05  0.12615E+01
   10.5890   3.1150  26.2640  0.13024E+01  0.13138E+01  0.68468E-05  0.13085E+01  0.12627E+01  0.68505E-05  0.12570E+01
   10.5890   3.1150  26.2740  0.12980E+01  0.13092E+01  0.67714E-05  0.13039E+01  0.12583E+01  0.67750E-05  0.12526E+01
   10.5890   3.1150  26.2840  0.12936E+01  0.13046E+01  0.66968E-05  0.12993E+01  0.12538E+01  0.67004E-05  0.12482E+01
   10.5890   3.1150  26.2940  0.12893E+01  0.13000E+01  0.66233E-05  0.12948E+01  0.12494E+01  0.66268E-05  0.12438E+01
   10.5890   3.1150  26.3040  0.12849E+01  0.12955E+01  0.65504E-05  0.12902E+01  0.12450E+01  0.65538E-05  0.12394E+01
   10.5890   3.1150  26.3140  0.12805E+01  0.12909E+01  0.64784E-05  0.12857E+01  0.12406E+01  0.64817E-05  0.12350E+01
   10.5890   3.1150  26.3240  0.12762E+01  0.12864E+01  0.64072E-05  0.12812E+01  0.12362E+01  0.64104E-05  0.12306E+01
   10.5890   3.1150  26.3340  0.12718E+01  0.12819E+01  0.63368E-05  0.12767E+01  0.12318E+01  0.63400E-05  0.12262E+01
   10.5890   3.1150  26.3440  0.12675E+01  0.12773E+01  0.62672E-05  0.12722E+01  0.12274E+01  0.62704E-05  0.12219E+01
   10.5890   3.1150  26.3540  0.12632E+01  0.12731E+01  0.61985E-05  0.12680E+01  0.12233E+01  0.62016E-05  0.12178E+01
   10.5890   3.1150  26.3640  0.12589E+01  0.12687E+01  0.61305E-05  0.12636E+01  0.12191E+01  0.61336E-05  0.12136E+01
   10.5890   3.1150  26.3740  0.12546E+01  0.12643E+01  0.60634E-05  0.12593E+01  0.12148E+01  0.60664E-05  0.12094E+01
   10.5890   3.1150  26.3840  0.12504E+01  0.12596E+01  0.59969E-05  0.12546E+01  0.12102E+01  0.59999E-05  0.12048E+01
   10.5890   3.1150  26.3940  0.12461E+01  0.12550E+01  0.59313E-05  0.12500E+01  0.12058E+01  0.59342E-05  0.12004E+01
   10.5890   3.1150  26.4040  0.12419E+01  0.12506E+01  0.58665E-05  0.12456E+01  0.12015E+01  0.58693E-05  0.11961E+01
   10.5890   3.1150  26.4140  0.12376E+01  0.12462E+01  0.58023E-05  0.12412E+01  0.11972E+01  0.58051E-05  0.11918E+01
   10.5890   3.1150  26.4240  0.12334E+01  0.12418E+01  0.57389E-05  0.12368E+01  0.11929E+01  0.57417E-05  0.11876E+01
   10.5890   3.1150  26.4340  0.12292E+01  0.12374E+01  0.56763E-05  0.12325E+01  0.11886E+01  0.56789E-05  0.11833E+01
   10.5890   3.1150  26.4440  0.12250E+01  0.12330E+01  0.56143E-05  0.12281E+01  0.11844E+01  0.56170E-05  0.11791E+01
   10.5890   3.1150  26.4540  0.12208E+01  0.12286E+01  0.55531E-05  0.12237E+01  0.11801E+01  0.55557E-05  0.11749E+01
   10.5890   3.1150  26.4640  0.12166E+01  0.12242E+01  0.54927E-05  0.12194E+01  0.11759E+01  0.54952E-05  0.11707E+01
   10.5890   3.1150  26.4740  0.12124E+01  0.12204E+01  0.54328E-05  0.12156E+01  0.11723E+01  0.54353E-05  0.11671E+01
   10.5890   3.1150  26.4840  0.12083E+01  0.12161E+01  0.53738E-05  0.12113E+01  0.11680E+01  0.53762E-05  0.11629E+01
   10.5890   3.1150  26.4940  0.12042E+01  0.12117E+01  0.53154E-05  0.12069E+01  0.11638E+01  0.53177E-05  0.11587E+01
   10.5890   3.1150  26.5040  0.12000E+01  0.12070E+01  0.52576E-05  0.12023E+01  0.11593E+01  0.52599E-05  0.11542E+01
   10.5890   3.1150  26.5140  0.11959E+01  0.12028E+01  0.52006E-05  0.11980E+01  0.11551E+01  0.52029E-05  0.11500E+01
   10.5890   3.1150  26.5240  0.11918E+01  0.11985E+01  0.51442E-05  0.11938E+01  0.11510E+01  0.51464E-05  0.11459E+01
   10.5890   3.1150  26.5340  0.11877E+01  0.11943E+01  0.50884E-05  0.11896E+01  0.11469E+01  0.50906E-05  0.11419E+01
   10.5890   3.1150  26.5440  0.11836E+01  0.11900E+01  0.50333E-05  0.11853E+01  0.11428E+01  0.50354E-05  0.11378E+01
   10.5890   3.1150  26.5540  0.11796E+01  0.11858E+01  0.49789E-05  0.11811E+01  0.11387E+01  0.49809E-05  0.11337E+01
   10.5890   3.1150  26.5640  0.11755E+01  0.11814E+01  0.49251E-05  0.11768E+01  0.11345E+01  0.49271E-05  0.11295E+01
   10.5890   3.1150  26.5740  0.11714E+01  0.11772E+01  0.48719E-05  0.11726E+01  0.11304E+01  0.48739E-05  0.11255E+01
   10.5890   3.1150  26.5840  0.11674E+01  0.11730E+01  0.48193E-05  0.11685E+01  0.11264E+01  0.48213E-05  0.11214E+01
   10.5890   3.1150  26.5940  0.11634E+01  0.11689E+01  0.47674E-05  0.11643E+01  0.11223E+01  0.47693E-05  0.11174E+01
