                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   6.0000  21.0000  0.31107E+00  0.31358E+00  0.00000E+00  0.00000E+00  0.31358E+00  0.00000E+00  0.00000E+00
   10.5890   6.0100  21.0000  0.29988E+00  0.30235E+00  0.00000E+00  0.00000E+00  0.30235E+00  0.00000E+00  0.00000E+00
   10.5890   6.0200  21.0000  0.28863E+00  0.29109E+00  0.00000E+00  0.00000E+00  0.29109E+00  0.00000E+00  0.00000E+00
   10.5890   6.0300  21.0000  0.27770E+00  0.28007E+00  0.00000E+00  0.00000E+00  0.28007E+00  0.00000E+00  0.00000E+00
   10.5890   6.0400  21.0000  0.26702E+00  0.26931E+00  0.00000E+00  0.00000E+00  0.26931E+00  0.00000E+00  0.00000E+00
   10.5890   6.0500  21.0000  0.25658E+00  0.25881E+00  0.00000E+00  0.00000E+00  0.25881E+00  0.00000E+00  0.00000E+00
   10.5890   6.0600  21.0000  0.24649E+00  0.24864E+00  0.00000E+00  0.00000E+00  0.24864E+00  0.00000E+00  0.00000E+00
   10.5890   6.0700  21.0000  0.23664E+00  0.23872E+00  0.00000E+00  0.00000E+00  0.23872E+00  0.00000E+00  0.00000E+00
   10.5890   6.0800  21.0000  0.22721E+00  0.22921E+00  0.00000E+00  0.00000E+00  0.22921E+00  0.00000E+00  0.00000E+00
   10.5890   6.0900  21.0000  0.21848E+00  0.22031E+00  0.00000E+00  0.00000E+00  0.22031E+00  0.00000E+00  0.00000E+00
   10.5890   6.1000  21.0000  0.20995E+00  0.21182E+00  0.00000E+00  0.00000E+00  0.21182E+00  0.00000E+00  0.00000E+00
   10.5890   6.1100  21.0000  0.20161E+00  0.20340E+00  0.00000E+00  0.00000E+00  0.20340E+00  0.00000E+00  0.00000E+00
   10.5890   6.1200  21.0000  0.19344E+00  0.19512E+00  0.00000E+00  0.00000E+00  0.19512E+00  0.00000E+00  0.00000E+00
   10.5890   6.1300  21.0000  0.18559E+00  0.18723E+00  0.00000E+00  0.00000E+00  0.18723E+00  0.00000E+00  0.00000E+00
   10.5890   6.1400  21.0000  0.17807E+00  0.17964E+00  0.00000E+00  0.00000E+00  0.17964E+00  0.00000E+00  0.00000E+00
   10.5890   6.1500  21.0000  0.17061E+00  0.17221E+00  0.00000E+00  0.00000E+00  0.17221E+00  0.00000E+00  0.00000E+00
   10.5890   6.1600  21.0000  0.16352E+00  0.16494E+00  0.00000E+00  0.00000E+00  0.16494E+00  0.00000E+00  0.00000E+00
   10.5890   6.1700  21.0000  0.15671E+00  0.15812E+00  0.00000E+00  0.00000E+00  0.15812E+00  0.00000E+00  0.00000E+00
   10.5890   6.1800  21.0000  0.14993E+00  0.15137E+00  0.00000E+00  0.00000E+00  0.15137E+00  0.00000E+00  0.00000E+00
   10.5890   6.1900  21.0000  0.14362E+00  0.14492E+00  0.00000E+00  0.00000E+00  0.14492E+00  0.00000E+00  0.00000E+00
   10.5890   6.2000  21.0000  0.13746E+00  0.13869E+00  0.00000E+00  0.00000E+00  0.13869E+00  0.00000E+00  0.00000E+00
   10.5890   6.2100  21.0000  0.13180E+00  0.13304E+00  0.00000E+00  0.00000E+00  0.13304E+00  0.00000E+00  0.00000E+00
   10.5890   6.2200  21.0000  0.12622E+00  0.12737E+00  0.00000E+00  0.00000E+00  0.12737E+00  0.00000E+00  0.00000E+00
   10.5890   6.2300  21.0000  0.12080E+00  0.12192E+00  0.00000E+00  0.00000E+00  0.12192E+00  0.00000E+00  0.00000E+00
   10.5890   6.2400  21.0000  0.11535E+00  0.11644E+00  0.00000E+00  0.00000E+00  0.11644E+00  0.00000E+00  0.00000E+00
   10.5890   6.2500  21.0000  0.11001E+00  0.11104E+00  0.00000E+00  0.00000E+00  0.11104E+00  0.00000E+00  0.00000E+00
   10.5890   6.2600  21.0000  0.10509E+00  0.10609E+00  0.00000E+00  0.00000E+00  0.10609E+00  0.00000E+00  0.00000E+00
   10.5890   6.2700  21.0000  0.10035E+00  0.10138E+00  0.00000E+00  0.00000E+00  0.10138E+00  0.00000E+00  0.00000E+00
   10.5890   6.2800  21.0000  0.95949E-01  0.96840E-01  0.00000E+00  0.00000E+00  0.96840E-01  0.00000E+00  0.00000E+00
   10.5890   6.2900  21.0000  0.91774E-01  0.92632E-01  0.00000E+00  0.00000E+00  0.92632E-01  0.00000E+00  0.00000E+00
   10.5890   6.3000  21.0000  0.87609E-01  0.88472E-01  0.00000E+00  0.00000E+00  0.88472E-01  0.00000E+00  0.00000E+00
   10.5890   6.3100  21.0000  0.83398E-01  0.84299E-01  0.00000E+00  0.00000E+00  0.84299E-01  0.00000E+00  0.00000E+00
   10.5890   6.3200  21.0000  0.79513E-01  0.80312E-01  0.00000E+00  0.00000E+00  0.80312E-01  0.00000E+00  0.00000E+00
   10.5890   6.3300  21.0000  0.75691E-01  0.76532E-01  0.00000E+00  0.00000E+00  0.76532E-01  0.00000E+00  0.00000E+00
   10.5890   6.3400  21.0000  0.72161E-01  0.72852E-01  0.00000E+00  0.00000E+00  0.72852E-01  0.00000E+00  0.00000E+00
   10.5890   6.3500  21.0000  0.68793E-01  0.69462E-01  0.00000E+00  0.00000E+00  0.69462E-01  0.00000E+00  0.00000E+00
   10.5890   6.3600  21.0000  0.65633E-01  0.66299E-01  0.00000E+00  0.00000E+00  0.66299E-01  0.00000E+00  0.00000E+00
   10.5890   6.3700  21.0000  0.62429E-01  0.63083E-01  0.00000E+00  0.00000E+00  0.63083E-01  0.00000E+00  0.00000E+00
   10.5890   6.3800  21.0000  0.59314E-01  0.59919E-01  0.00000E+00  0.00000E+00  0.59919E-01  0.00000E+00  0.00000E+00
   10.5890   6.3900  21.0000  0.56359E-01  0.56929E-01  0.00000E+00  0.00000E+00  0.56929E-01  0.00000E+00  0.00000E+00
   10.5890   6.4000  21.0000  0.53687E-01  0.54226E-01  0.00000E+00  0.00000E+00  0.54226E-01  0.00000E+00  0.00000E+00
   10.5890   6.4100  21.0000  0.51122E-01  0.51653E-01  0.00000E+00  0.00000E+00  0.51653E-01  0.00000E+00  0.00000E+00
   10.5890   6.4200  21.0000  0.48495E-01  0.49063E-01  0.00000E+00  0.00000E+00  0.49063E-01  0.00000E+00  0.00000E+00
   10.5890   6.4300  21.0000  0.46072E-01  0.46574E-01  0.00000E+00  0.00000E+00  0.46574E-01  0.00000E+00  0.00000E+00
   10.5890   6.4400  21.0000  0.43674E-01  0.44145E-01  0.00000E+00  0.00000E+00  0.44145E-01  0.00000E+00  0.00000E+00
   10.5890   6.4500  21.0000  0.41468E-01  0.41922E-01  0.00000E+00  0.00000E+00  0.41922E-01  0.00000E+00  0.00000E+00
   10.5890   6.4600  21.0000  0.39285E-01  0.39755E-01  0.00000E+00  0.00000E+00  0.39755E-01  0.00000E+00  0.00000E+00
   10.5890   6.4700  21.0000  0.37346E-01  0.37734E-01  0.00000E+00  0.00000E+00  0.37734E-01  0.00000E+00  0.00000E+00
   10.5890   6.4800  21.0000  0.35470E-01  0.35864E-01  0.00000E+00  0.00000E+00  0.35864E-01  0.00000E+00  0.00000E+00
   10.5890   6.4900  21.0000  0.33614E-01  0.33976E-01  0.00000E+00  0.00000E+00  0.33976E-01  0.00000E+00  0.00000E+00
   10.5890   6.5000  21.0000  0.31803E-01  0.32156E-01  0.00000E+00  0.00000E+00  0.32156E-01  0.00000E+00  0.00000E+00
   10.5890   6.5100  21.0000  0.30108E-01  0.30446E-01  0.00000E+00  0.00000E+00  0.30446E-01  0.00000E+00  0.00000E+00
   10.5890   6.5200  21.0000  0.28524E-01  0.28835E-01  0.00000E+00  0.00000E+00  0.28835E-01  0.00000E+00  0.00000E+00
   10.5890   6.5300  21.0000  0.26992E-01  0.27297E-01  0.00000E+00  0.00000E+00  0.27297E-01  0.00000E+00  0.00000E+00
   10.5890   6.5400  21.0000  0.25528E-01  0.25808E-01  0.00000E+00  0.00000E+00  0.25808E-01  0.00000E+00  0.00000E+00
   10.5890   6.5500  21.0000  0.24128E-01  0.24393E-01  0.00000E+00  0.00000E+00  0.24393E-01  0.00000E+00  0.00000E+00
   10.5890   6.5600  21.0000  0.22830E-01  0.23079E-01  0.00000E+00  0.00000E+00  0.23079E-01  0.00000E+00  0.00000E+00
   10.5890   6.5700  21.0000  0.21611E-01  0.21852E-01  0.00000E+00  0.00000E+00  0.21852E-01  0.00000E+00  0.00000E+00
   10.5890   6.5800  21.0000  0.20428E-01  0.20662E-01  0.00000E+00  0.00000E+00  0.20662E-01  0.00000E+00  0.00000E+00
   10.5890   6.5900  21.0000  0.19284E-01  0.19508E-01  0.00000E+00  0.00000E+00  0.19508E-01  0.00000E+00  0.00000E+00
   10.5890   6.6000  21.0000  0.18189E-01  0.18401E-01  0.00000E+00  0.00000E+00  0.18401E-01  0.00000E+00  0.00000E+00
   10.5890   6.6100  21.0000  0.17145E-01  0.17341E-01  0.00000E+00  0.00000E+00  0.17341E-01  0.00000E+00  0.00000E+00
   10.5890   6.6200  21.0000  0.16175E-01  0.16357E-01  0.00000E+00  0.00000E+00  0.16357E-01  0.00000E+00  0.00000E+00
   10.5890   6.6300  21.0000  0.15259E-01  0.15428E-01  0.00000E+00  0.00000E+00  0.15428E-01  0.00000E+00  0.00000E+00
